,low_min_amplitude,low_max_amplitude,low_mean_aplitude,low_variance,low_q_25,low_median_amplitude,low_q_75,low_kurtosis,low_skewness,low_rms_amplitude,low_crest_factor,high_min_amplitude,high_max_amplitude,high_mean_aplitude,high_variance,high_q_25,high_median_amplitude,high_q_75,high_kurtosis,high_skewness,high_rms_amplitude,high_crest_factor,acc_min_amplitude,acc_max_amplitude,acc_mean_aplitude,acc_variance,acc_q_25,acc_median_amplitude,acc_q_75,acc_kurtosis,acc_skewness,acc_rms_amplitude,acc_crest_factor,spd_min_amplitude,spd_max_amplitude,spd_mean_aplitude,spd_variance,spd_q_25,spd_median_amplitude,spd_q_75,spd_kurtosis,spd_skewness,spd_rms_amplitude,spd_crest_factor,pos_min_amplitude,pos_max_amplitude,pos_mean_aplitude,pos_variance,pos_q_25,pos_median_amplitude,pos_q_75,pos_kurtosis,pos_skewness,pos_rms_amplitude,pos_crest_factor,rft0_min_amplitude,rft0_max_amplitude,rft0_mean_aplitude,rft0_variance,rft0_q_25,rft0_median_amplitude,rft0_q_75,rft0_kurtosis,rft0_skewness,rft0_rms_amplitude,rft0_crest_factor,rft1_min_amplitude,rft1_max_amplitude,rft1_mean_aplitude,rft1_variance,rft1_q_25,rft1_median_amplitude,rft1_q_75,rft1_kurtosis,rft1_skewness,rft1_rms_amplitude,rft1_crest_factor,rft2_min_amplitude,rft2_max_amplitude,rft2_mean_aplitude,rft2_variance,rft2_q_25,rft2_median_amplitude,rft2_q_75,rft2_kurtosis,rft2_skewness,rft2_rms_amplitude,rft2_crest_factor
0,-0.031144,0.02951,-0.0002211375604999999,0.00042571926697620966,-0.020618749999999998,4.790500000000001e-06,0.02066925,-1.4365162327255718,-0.03919614034983587,0.020634150547014857,1.4301533728156894,-0.28306,0.2836,0.0060469798399999984,0.0395266860354391,-0.1940225,0.0078116999999999995,0.210575,-1.4672929142213071,-0.03986995692447081,0.19890513316811223,1.4258053348492756,-0.0004719,7.2881e-05,-0.0001810219133,7.435411997384223e-09,-0.00023682,-0.00017712,-0.00012488,0.040054831200984076,-0.05430641485694526,0.00020051021193988336,0.36347774656909276,-0.3617734165999998,-0.00021443900000000002,-0.18499090803356677,0.011400441683070077,-0.28056007669999966,-0.18681299640000007,-0.09307901565000014,-1.2400957072170427,0.04994152485037854,0.2135932530258239,-0.0010039596146516568,-369.61583123130066,-0.000283411,-123.36475984111698,12280.187228219875,-208.90361405912532,-91.97571413315015,-22.543612783024997,-0.8699811045860306,-0.636688933058562,165.82837875006902,-1.7090621167270023e-06,5.516420653606247e-16,27.363145233789602,0.06820122288804259,0.8459365402964891,0.0020530297161202517,0.004025039355448071,0.0068172001248356495,779.5344853974011,26.748261635528614,0.92227324969334,29.669238745553958,8.992806499463768e-15,263.78538100934367,0.6180584448794761,78.592401434435,0.0031345937679434443,0.0063434602065098504,0.01478897085277873,780.4434717773782,26.770395185697467,8.8867540573441,29.682984282810082,2.5153490401663703e-17,0.015415477818425855,0.003197363386257872,4.632857227027762e-06,0.0015095935517836195,0.003020070004770359,0.00464371471425085,1.310544640684344,0.7652997769189259,0.0038543468773334566,3.9995045357958823
1,-0.029568,0.027844,-0.0003833425515499997,0.0003901646227536375,-0.02013775,-0.00011125950000000001,0.01970375,-1.4314910960091893,-0.041391988320772705,0.01975630467130598,1.4093728793543348,-0.26907,0.26919,0.005036890505000001,0.036199419524973214,-0.18939,0.0078603,0.2004725,-1.4645618863841408,-0.04184104274442015,0.19032811087942994,1.4143470386806283,-0.0006734,0.00039378,-0.00012404906409999998,3.410054817090403e-08,-0.00024056,-0.00012488,-1.7468e-06,-0.0006982372665920167,-0.009987186646208984,0.0002224605998261039,1.7701112030976067,-0.2478351832000002,-0.00029093,-0.12284057767668834,0.005620102310327693,-0.18826860379999996,-0.12375236699999993,-0.06364014130000001,-1.2351168736946962,0.021958852240494913,0.14390938063333533,-0.0020216194296691224,-245.4342517191001,-0.0004261325,-79.70277976207258,5427.513219877181,-135.5344574483499,-57.416690429599974,-12.531857836549998,-0.8233296321445982,-0.6715455824572933,108.53592180323815,-3.926188610371082e-06,2.0105445086571194e-15,26.267144751907683,0.08395004829099172,0.7725021312113939,0.010167305309051985,0.01448896819397409,0.02527391323771831,790.836400391331,26.974852753517855,0.8829211413367865,29.750272727797547,4.260480856999038e-15,253.1117405825416,0.7777286405302628,71.72165420583332,0.09116590965330428,0.11735416715811964,0.21916649689996223,791.460692196725,26.99504460279047,8.504499752727044,29.762096295126476,3.252606517456513e-17,0.18746382915410778,0.004055221763369389,5.1688172898083746e-05,0.0017286792741136633,0.0033000399540293788,0.004972900000010052,431.29760501421225,17.97904850394777,0.008254271406259213,22.711129780873694
2,-0.031335,0.029645,-0.0002615874850500002,0.00043282341615202667,-0.02087425,6.662449999999999e-06,0.02092,-1.43849377257035,-0.042037857263037465,0.020806053065499028,1.4248257421374106,-0.28474,0.28417,0.005893030225000001,0.040114251409076644,-0.19529,0.0087273,0.212285,-1.4684513868680256,-0.04192895334044657,0.20037210188623916,1.4182114043068574,-0.00045325,9.527e-05,-0.0001772420022,7.264589237669315e-09,-0.00023682,-0.00017339,-0.00011742,-0.09410092009215187,-0.061923597321386144,0.00019667057884069524,0.48441409264966606,-0.3542788944000008,-0.00023682500000000002,-0.1802344644661332,0.010367362607258379,-0.2658471788500002,-0.18184654139999992,-0.09331407320000004,-1.1705103606652785,0.03550924499644974,0.2070068230485464,-0.0011440444160841056,-360.11143660810046,-0.00037669250000000004,-121.4583450978506,11569.260951692304,-204.53091347998784,-92.581687500725,-23.265430934400015,-0.8804618155770405,-0.6193346019419844,162.23868387533494,-2.3218414437425574e-06,1.2958384365546749e-15,27.599276328071355,0.07796732933245931,0.8587031635541332,0.006317966888855948,0.009212438726316413,0.016500815944090374,781.763176373273,26.79074177592803,0.9299365935360159,29.67866467446681,2.5951463200613034e-15,265.7589634509753,0.7098234278455182,79.64450612325271,0.047790229558132634,0.06247456305322825,0.11553192336628679,781.8188279581813,26.796435661294282,8.952561388897092,29.685243351759397,2.0383000842727483e-17,0.010630607263565192,0.0032012796850902623,4.266478454686969e-06,0.0016160726760339405,0.0031207987781069857,0.0045906897598095905,-0.20117880815273015,0.4542942678945953,0.003809812341422944,2.7903230686671354
3,-0.030111,0.028432,-0.0008041507539999999,0.00040975649475938445,-0.021755999999999998,-0.0007926,0.019992,-1.4811245967940458,-0.007221794938584545,0.02025840944384685,1.4034665494746301,-0.27349,0.27282,0.0007694651520000022,0.03781422025353609,-0.2043525,0.0020475750000000003,0.2029675,-1.5110453138611089,-0.0115767287814039,0.1944603104238915,1.4029598091523008,-0.00065474,0.00049453,-8.3479379e-05,3.376494337207736e-08,-0.00020697,-7.6375e-05,3.9299e-05,0.0341399589663145,-0.045378411466743,0.000201826039178058,2.450278477514531,-0.1694890715999999,-0.000156599,-0.08933328970055021,0.002456288627428786,-0.1286882566499999,-0.08552048279999994,-0.04420890129999999,-1.2192891150710177,0.026947275622648273,0.10216029207158335,-0.0015328754139648665,-178.49372009039965,-0.00035896649999999996,-60.92798873243917,2837.068591206052,-102.03669232144986,-46.23394836334998,-12.128264495899998,-0.8855621079177545,-0.616560020961804,80.92767389580827,-4.435645839297909e-06,1.5040052536718918e-15,27.031711698067365,0.09809290672394227,0.8090721899070052,0.016493071458442983,0.02202067423334034,0.0391835819826715,806.3838772605849,27.290075647440958,0.9048173341932378,29.875324749574617,7.549516567451064e-15,259.81326579834666,0.948478760552326,74.65328684506832,0.16191237721886728,0.21089993710185337,0.38959638510720235,808.226756915544,27.334201674978,8.692117049619567,29.890677301649784,9.974659986866641e-18,0.19295732183891978,0.003953924264339714,5.1828915257064845e-05,0.0016601679097946562,0.003198007613058612,0.004976478867432189,481.42442009342517,19.228782341584125,0.00821355174971213,23.49255568343897
4,-0.029545,0.027971,-0.0004347171651500003,0.0003910900562712809,-0.020399,-6.6338e-05,0.019610000000000002,-1.4454958512306497,-0.03929854563963699,0.01978077438537119,1.414049796790861,-0.27037,0.27067,0.004017029289999998,0.03647142850129005,-0.1920375,0.00747355,0.20061500000000002,-1.4758943193049632,-0.04042873516462751,0.19101718515779348,1.4169929254082965,-0.00065474,0.00049826,-5.43781672e-05,3.3764049544474244e-08,-0.00017339,-6.1449e-05,6.915e-05,0.1264891530111112,-0.03704084245353023,0.00019162733263421844,2.6001509969931447,-0.11063113980000015,0.0064702057999999965,-0.05260937899369691,0.0011682590845973092,-0.07918855700000012,-0.05177927320000004,-0.023536084000000006,-1.1752358285953186,-0.017625302470194695,0.06273759513003145,0.10313123712488009,-105.11171726870022,0.04102827259999978,-33.176976715581105,993.9265044661261,-56.54063633685008,-23.121566347599995,-4.111071279975001,-0.7710717228547592,-0.7046775158017976,45.76721849153974,0.0008964554533193672,8.552186736565659e-16,26.327075516352807,0.08871421693121657,0.7735285689060214,0.012342768275830638,0.0173010577441332,0.03037747631380906,795.2489935625083,27.069746376093264,0.8839676358282244,29.78285001541479,1.2864709297844001e-14,254.29498578401564,0.835431227751717,72.17204731223073,0.11554804605745266,0.1508119165751229,0.2760693984696048,795.5048215256362,27.08156059413308,8.53639225015659,29.78951509396149,5.637851296924623e-18,0.18349330239893305,0.00411178155544542,5.055390827557963e-05,0.0017154573390545118,0.003310814896264442,0.005168015740671956,413.93753879119345,17.531077559260947,0.008213443603950828,22.340605383918284
5,-0.030384,0.028731,-0.0006092508859350004,0.0004240922736209845,-0.021883,-0.00015244,0.02033275,-1.4697531101863381,-0.026024631239234035,0.02060251101839281,1.3945387518225578,-0.27497,0.27475,0.0020489332199999993,0.03908852287816791,-0.20509750000000002,0.0055976,0.20641749999999998,-1.5033052336380643,-0.02479445876817383,0.1977187927474471,1.3895998260061573,-0.00062862,0.00058781,-6.19603956e-05,3.49691144309815e-08,-0.00018459,-5.7718e-05,5.7956e-05,0.021158912994627688,-0.029417738312490255,0.00019699798235994705,2.983837666550191,-0.12383135470000001,0.007932064900000002,-0.054114012925162575,0.001192733949083332,-0.08285703979999992,-0.053613643300000055,-0.025942161100000027,-1.070260321485906,-0.06835602372746388,0.06419548538603002,0.12356110172392509,-108.11199995005008,0.5100700441000001,-34.4812276658888,1035.725191227284,-58.78242495168755,-24.867116463274996,-5.730883212225003,-0.7855273548803359,-0.6895288633785055,47.16651622257192,0.010814240375376758,1.863093013199091e-15,27.47144361956183,0.09842463534275063,0.8376499074799393,0.016069407906820033,0.021134933064576665,0.03922397324721946,802.9068539337532,27.22621524461785,0.9205092700903632,29.843744666324817,1.0547118733938987e-14,263.8628539770566,0.9427120072611582,77.2102510814166,0.15510491773886273,0.20076624399874732,0.3731171899760778,804.3333872161161,27.260062115610413,8.83736142805368,29.857651078911363,1.3010426069826053e-17,0.19226047055941556,0.0039957683885000475,5.3902195934715216e-05,0.0017088817234857043,0.003170523861849618,0.005071814737052014,440.3956569529173,18.236439652958918,0.008358729625322945,23.001159168608407
6,-0.030418,0.028391,-0.0003581258234999998,0.0003803193984342564,-0.019861249999999997,-0.00015806000000000001,0.0194735,-1.4328281374171599,-0.03933539570654443,0.019505067355426228,1.4555704670305454,-0.27715,0.27435,0.005055781475000002,0.03570441526162542,-0.18647750000000002,0.0074343,0.1996625,-1.4645400101275972,-0.039272836858234496,0.1890237450373587,1.4514049541541851,-0.00049429,0.00012885,-0.00017728305729999998,7.524489274431576e-09,-0.00023309,-0.00017712,-0.00011742,-0.0048991185464553055,0.005916574067940847,0.00019736709877805537,0.6528443737468893,-0.35431995959999985,-0.000223765,-0.17750744907128566,0.010520506464859415,-0.26549367079999997,-0.17755168140000005,-0.08683079219999999,-1.2090822438191442,-0.010198055296454423,0.2050107337205896,-0.0010914794359253928,-354.66011883120024,-0.000311395,-118.29254828450763,11173.603072392585,-199.38106017690015,-88.68522630935004,-22.418419036724995,-0.8537765586399533,-0.6411366635455554,158.64025356773467,-1.962900291678137e-06,2.213507155346406e-15,25.98468068018944,0.07824837084193834,0.7537561388161934,0.008009964926263076,0.01203979610584858,0.020187997108837123,795.7434809892155,27.072404498880818,0.8717103569165682,29.80884702586647,5.717648576819556e-15,251.80591139294705,0.7227283213392948,70.81515881139077,0.06915016958138419,0.09014809246410588,0.1654577984894078,795.5524598059726,27.07497267866563,8.446152676684022,29.81309017631997,3.859759734048396e-17,0.01011689126547237,0.0032674972689419836,4.35740897980195e-06,0.0017642438198508465,0.0030897561890995038,0.004537612545012878,-0.1596560921894823,0.49251013319028014,0.003877363457601734,2.6092192223140134
7,-0.030549,0.028799,-0.0003764741217500004,0.0004089406025803027,-0.02051325,-0.000174905,0.0200495,-1.4341850764678925,-0.04003305866123748,0.020225783924106632,1.4238755891026382,-0.27832,0.27736,0.005052945062999998,0.03811039691963073,-0.19259500000000002,0.00767155,0.2057175,-1.4650042379942936,-0.03965850736853172,0.19528422663758693,1.4202888004607317,-0.00046071,9.1538e-05,-0.0001825853576,7.942797249834522e-09,-0.00024429,-0.00018459,-0.00012115,-0.11210932450050093,-0.05162888230369624,0.00020317531852996908,0.4505370074588948,-0.3648816501999985,-0.00025735,-0.1808895347168582,0.011037823256795169,-0.2741756835999998,-0.17803120240000014,-0.09006496790000001,-1.2082661562610502,-0.0286523886468249,0.20918615400374047,-0.0012302439481505947,-361.4156103988999,-0.0003477775,-120.2394542039773,11572.085972992101,-202.48049857290027,-89.93216304790022,-22.801963973649993,-0.8428271739273199,-0.6474702704665325,161.33695274258298,-2.1555973017222375e-06,1.0512424264419451e-15,27.03340206153641,0.07954004300637524,0.8107375531801475,0.008342988604768661,0.012277027634451763,0.020711519676591256,805.885961074543,27.304422593546512,0.9039160202262176,29.906984118691604,1.0921819004749977e-14,261.02232220188307,0.7319194406262842,75.60894519180373,0.06932098278240888,0.09079290501520457,0.16904080165482763,805.8802973644456,27.309980110061655,8.726090261931192,29.912860670331362,2.7159264420761886e-17,0.010517667830037493,0.0033535231474711093,4.623607387708625e-06,0.0017525241199603696,0.003196332530136044,0.004777138165787694,-0.08687158550321783,0.4811940533720552,0.003983682327738139,2.6401873856265112
8,-0.029631,0.027882,-0.00028615591199999984,0.0003891599172582644,-0.01975275,-0.00013933499999999998,0.019703000000000002,-1.4308514669748376,-0.04386027701707188,0.01972921190682073,1.413234351766515,-0.26945,0.2688,0.005655536330000001,0.03621921170500742,-0.18583,0.00820595,0.20211,-1.464051725348218,-0.04331167961157112,0.1903974705614215,1.4117834612371392,-0.00063608,0.00052811,-6.25480808e-05,3.45557608417528e-08,-0.00018832,-6.1449e-05,5.7956e-05,0.09036730263722692,-0.009785380419163724,0.000196132667481774,2.6926162111626595,-0.12479217160000011,0.006631334000000003,-0.060552053381390726,0.0014706864150424177,-0.09432040860000004,-0.06309998210000002,-0.030471232749999966,-1.1677607923167768,0.04026603025633597,0.07167452534719158,0.09252009647608832,-120.98106819610003,0.3109812576000002,-38.6900237993135,1328.109762212427,-65.94620197275006,-27.33079839105001,-5.224439035649994,-0.8075498431575463,-0.6821810098755438,53.15098967849866,0.005850902485185567,7.28583859910259e-16,26.208304420360207,0.07620639306029162,0.7717348996556148,0.006884778994942901,0.01039860459311145,0.01737042211617641,786.5173896041323,26.889879375656182,0.8817835981684364,29.72192324148215,1.354472090042691e-14,252.95201638555076,0.6981624452057202,71.87862793762777,0.05684958992027336,0.07431845323477926,0.13765242444760473,787.2647695109355,26.9117921891105,8.506824245129517,29.7351877853096,0.0,0.19395010227693488,0.004097370793427235,5.225403212921739e-05,0.0017827491444688199,0.003310226092335944,0.005193869980944679,480.3642346511547,19.1093344864687,0.008309180437807807,23.341664527398844
9,-0.031357,0.029431,-0.0011444092076500004,0.00042235015648392173,-0.022111,-0.0013242,0.02012225,-1.4717542442832132,0.01726113300725121,0.02058299854050609,1.4298694110132486,-0.28569,0.28221,-0.0025663966049999996,0.03934623091177883,-0.208735,-0.0046228499999999995,0.20573,-1.5029127847445154,0.016033973947465776,0.19837544531345858,1.422605502178317,-0.00044578,0.00010273,-0.0001704415271,7.436108912045226e-09,-0.00022563,-0.00016966,-0.00011369,-0.06749398177608246,-0.013224781565492864,0.0001910141959965941,0.5378134303789219,-0.3408402616999996,-8.75685e-05,-0.16804719295702836,0.009554528179072473,-0.2518899463999996,-0.16604781830000004,-0.08443247985000003,-1.1811474952453103,-0.03835092723120358,0.1944077859547019,-0.0004504372063596462,-335.75587480599927,-0.0001677335,-111.62142546817087,9964.953295646303,-187.70687355279995,-83.81129133245,-21.201126324425005,-0.8393750830347328,-0.6466197454122958,149.7474404428761,-1.1201092953838167e-06,6.782768791069316e-16,27.32897482163139,0.10040209584106753,0.8337759942159588,0.01647540485680496,0.02236266198334031,0.040300974505810314,793.5280140496568,27.01329529819972,0.9186166638294985,29.750140507688236,6.300515664747763e-15,263.83556421039003,0.9700272494689669,77.67290630204259,0.16233056279385963,0.21197083053444427,0.39096608572447056,794.2783301663796,27.03398135307158,8.866445689607248,29.756632301897852,4.7704895589362195e-18,0.010453587867995186,0.003246476739103632,4.317749586627049e-06,0.001738646816050898,0.003071899863008014,0.004582228687296882,-0.07200508239263925,0.48224385575005446,0.003854524718323648,2.7120303103261727
